,idx,nid,label
930,51,1i97.A.910,10
931,52,1i97.A.1078,10
932,52,1i97.A.1152,10
933,52,1i97.A.1155,10
934,52,1i97.A.1156,10
935,52,1i97.A.1164,10
936,52,1i97.A.1162,10
937,52,1i97.A.1154,10
938,52,1i97.A.1158,10
939,52,1i97.A.1150,10
940,52,1i97.A.1144,10
941,52,1i97.A.1147,10
942,52,1i97.A.1163,10
943,52,1i97.A.1149,10
944,52,1i97.A.1139,10
945,52,1i97.A.1151,10
946,52,1i97.A.1161,10
947,52,1i97.A.1157,10
948,52,1i97.A.1143,10
949,52,1i97.A.1072,10
950,52,1i97.A.1148,10
951,52,1i97.A.1142,10
952,52,1i97.A.1153,10
953,52,1i97.A.1071,10
954,52,1i97.A.1165,10
955,52,1i97.A.1145,10
956,52,1i97.A.1140,10
957,52,1i97.A.1141,10
958,52,1i97.A.1070,10
959,52,1i97.A.1146,10
960,53,1i97.A.1356,10
961,53,1i97.A.1214,10
962,53,1i97.A.1331,10
963,53,1i97.A.920,10
964,53,1i97.A.1215,10
965,53,1i97.A.918,10
966,53,1i97.A.1324,10
967,53,1i97.A.916,10
968,53,1i97.A.1213,10
969,53,1i97.A.1346,10
970,53,1i97.A.1320,10
971,53,1i97.A.1332,10
972,53,1i97.A.1345,10
973,53,1i97.A.1330,10
974,53,1i97.A.926,10
975,53,1i97.A.919,10
976,53,1i97.A.1322,10
977,53,1i97.A.1333,10
978,53,1i97.A.922,10
979,53,1i97.A.925,10
980,53,1i97.A.1355,10
981,53,1i97.A.921,10
982,53,1i97.A.924,10
983,53,1i97.A.1352,10
984,53,1i97.A.1334,10
985,53,1i97.A.1323,10
986,53,1i97.A.1326,10
987,53,1i97.A.1211,10
988,53,1i97.A.915,10
989,53,1i97.A.1329,10
990,53,1i97.A.1353,10
991,53,1i97.A.1354,10
992,53,1i97.A.1321,10
993,53,1i97.A.927,10
994,53,1i97.A.1328,10
995,53,1i97.A.1347,10
996,53,1i97.A.917,10
997,53,1i97.A.1216,10
998,53,1i97.A.1325,10
999,53,1i97.A.1212,10
1000,54,1i97.A.236,10
1001,54,1i97.A.272,10
1002,54,1i97.A.244,10
1003,54,1i97.A.869,10
1004,54,1i97.A.278,10
1005,54,1i97.A.241,10
1006,54,1i97.A.238,10
1007,54,1i97.A.878,10
1008,54,1i97.A.276,10
1009,54,1i97.A.875,10
1010,54,1i97.A.565,10
1011,54,1i97.A.742,10
1012,54,1i97.A.871,10
1013,54,1i97.A.242,10
1014,54,1i97.A.874,10
1015,54,1i97.A.873,10
1016,54,1i97.A.879,10
1017,54,1i97.A.880,10
1018,54,1i97.A.743,10
1019,54,1i97.A.872,10
1020,54,1i97.A.870,10
1021,54,1i97.A.563,10
1022,54,1i97.A.741,10
1023,54,1i97.A.868,10
1024,54,1i97.A.876,10
1025,54,1i97.A.273,10
1026,54,1i97.A.277,10
1027,54,1i97.A.240,10
1028,54,1i97.A.239,10
1029,54,1i97.A.884,10
1030,54,1i97.A.279,10
1031,54,1i97.A.275,10
1032,54,1i97.A.237,10
1033,54,1i97.A.882,10
1034,54,1i97.A.881,10
1035,54,1i97.A.274,10
1036,54,1i97.A.744,10
1037,54,1i97.A.883,10
1038,54,1i97.A.745,10
1039,54,1i97.A.243,10
1040,55,1i9v.A.46,2
1041,55,1i9v.A.8,2
1042,55,1i9v.A.23,2
1043,55,1i9v.A.9,2
1044,55,1i9v.A.20,2
1045,55,1i9v.A.11,2
1046,55,1i9v.A.44,2
1047,55,1i9v.A.41,2
1048,55,1i9v.A.27,2
1049,55,1i9v.A.12,2
1050,55,1i9v.A.43,2
1051,55,1i9v.A.13,2
1052,55,1i9v.A.45,2
1053,55,1i9v.A.24,2
1054,55,1i9v.A.19,2
1055,55,1i9v.A.28,2
1056,55,1i9v.A.10,2
1057,55,1i9v.A.56,2
1058,55,1i9v.A.25,2
1059,55,1i9v.A.26,2
1060,55,1i9v.A.14,2
1061,55,1i9v.A.18,2
1062,55,1i9v.A.22,2
1063,55,1i9v.A.21,2
1064,55,1i9v.A.42,2
1065,55,1i9v.A.47,2
1066,55,1i9v.A.7,2
1067,56,1i9v.A.36,6
1068,56,1i9v.A.33,6
1069,56,1i9v.A.29,6
1070,56,1i9v.A.38,6
1071,56,1i9v.A.34,6
1072,56,1i9v.A.32,6
1073,56,1i9v.A.30,6
1074,56,1i9v.A.39,6
1075,56,1i9v.A.37,6
1076,56,1i9v.A.40,6
1077,56,1i9v.A.31,6
1078,56,1i9v.A.35,6
1079,57,1ibk.A.1408,2
1080,57,1ibk.A.1496,2
1081,57,1ibk.A.1499,2
1082,57,1ibk.A.909,2
1083,57,1ibk.A.887,2
1084,57,1ibk.A.1411,2
1085,57,1ibk.A.1409,2
1086,57,1ibk.A.1517,2
1087,57,1ibk.A.1516,2
1088,57,1ibk.A.1495,2
1089,57,1ibk.A.885,2
1090,57,1ibk.A.888,2
1091,57,1ibk.A.1489,2
1092,57,1ibk.A.1494,2
1093,57,1ibk.A.1487,2
1094,57,1ibk.A.1405,2
1095,57,1ibk.A.1412,2
1096,57,1ibk.A.910,2
1097,57,1ibk.A.911,2
1098,57,1ibk.A.1493,2
1099,57,1ibk.A.1404,2
1100,57,1ibk.A.1492,2
1101,57,1ibk.A.1488,2
1102,57,1ibk.A.1410,2
1103,57,1ibk.A.1518,2
1104,57,1ibk.A.1407,2
1105,57,1ibk.A.1403,2
1106,57,1ibk.A.1497,2
1107,57,1ibk.A.1490,2
1108,57,1ibk.A.1491,2
1109,57,1ibk.A.889,2
1110,57,1ibk.A.1406,2
1111,57,1ibk.A.886,2
1112,57,1ibk.A.1402,2
1113,57,1ibk.A.1498,2
1114,58,1ibl.A.1519,2
1115,58,1ibl.A.1493,2
1116,58,1ibl.A.1487,2
1117,58,1ibl.A.529,2
1118,58,1ibl.Y.33,2
1119,58,1ibl.A.1495,2
1120,58,1ibl.A.1405,2
1121,58,1ibl.Z.1,2
1122,58,1ibl.A.1406,2
1123,58,1ibl.A.1489,2
1124,58,1ibl.A.1409,2
1125,58,1ibl.A.1402,2
1126,58,1ibl.A.1492,2
1127,58,1ibl.A.1488,2
1128,58,1ibl.A.1407,2
1129,58,1ibl.A.1520,2
1130,58,1ibl.Y.36,2
1131,58,1ibl.A.1494,2
1132,58,1ibl.A.1496,2
1133,58,1ibl.A.1490,2
1134,58,1ibl.A.1491,2
1135,58,1ibl.A.530,2
1136,58,1ibl.A.1517,2
1137,58,1ibl.A.531,2
1138,58,1ibl.A.1403,2
1139,58,1ibl.Y.35,2
1140,58,1ibl.A.1412,2
1141,58,1ibl.A.1410,2
1142,58,1ibl.A.1498,2
1143,58,1ibl.A.1499,2
1144,58,1ibl.A.1408,2
1145,58,1ibl.A.1516,2
1146,58,1ibl.A.1404,2
1147,58,1ibl.A.1518,2
1148,58,1ibl.Y.37,2
1149,58,1ibl.A.1411,2
1150,58,1ibl.A.1497,2
1151,59,1ik5.A.1,3
1152,59,1ik5.A.2,3
1153,59,1ik5.B.24,3
1154,59,1ik5.A.5,3
1155,59,1ik5.B.25,3
1156,59,1ik5.B.26,3
1157,59,1ik5.B.28,3
1158,59,1ik5.A.4,3
1159,59,1ik5.B.20,3
1160,59,1ik5.A.3,3
1161,60,1ik5.A.14,3
1162,60,1ik5.B.15,3
1163,60,1ik5.A.12,3
1164,60,1ik5.B.18,3
1165,60,1ik5.A.10,3
1166,60,1ik5.B.19,3
1167,60,1ik5.A.11,3
1168,60,1ik5.B.17,3
1169,60,1ik5.B.16,3
1170,60,1ik5.A.6,3
1171,61,1j5a.A.2046,9
1172,61,1j5a.A.2482,9
1173,61,1j5a.A.2562,9
1174,61,1j5a.A.2591,9
1175,61,1j5a.A.2039,9
1176,61,1j5a.A.758,9
1177,61,1j5a.A.2486,9
1178,61,1j5a.A.2563,9
1179,61,1j5a.A.2586,9
1180,61,1j5a.A.763,9
1181,61,1j5a.A.2432,9
1182,61,1j5a.A.1774,9
1183,61,1j5a.A.2588,9
1184,61,1j5a.A.2556,9
1185,61,1j5a.A.2554,9
1186,61,1j5a.A.2485,9
1187,61,1j5a.A.2481,9
1188,61,1j5a.A.2589,9
1189,61,1j5a.A.2045,9
1190,61,1j5a.A.2487,9
1191,61,1j5a.A.2564,9
1192,61,1j5a.A.2042,9
1193,61,1j5a.A.820,9
1194,61,1j5a.A.765,9
1195,61,1j5a.A.2429,9
1196,61,1j5a.A.2565,9
1197,61,1j5a.A.1773,9
1198,61,1j5a.A.760,9
1199,61,1j5a.A.2431,9
1200,61,1j5a.A.2047,9
1201,61,1j5a.A.2592,9
1202,61,1j5a.A.766,9
1203,61,1j5a.A.761,9
1204,61,1j5a.A.2040,9
1205,61,1j5a.A.757,9
1206,61,1j5a.A.2427,9
1207,61,1j5a.A.2484,9
1208,61,1j5a.A.2425,9
1209,61,1j5a.A.2590,9
1210,61,1j5a.A.2480,9
1211,61,1j5a.A.2483,9
1212,61,1j5a.A.2553,9
1213,61,1j5a.A.1997,9
1214,61,1j5a.A.2426,9
1215,61,1j5a.A.2043,9
1216,61,1j5a.A.2532,9
1217,61,1j5a.A.764,9
1218,61,1j5a.A.2566,9
1219,61,1j5a.A.1772,9
1220,61,1j5a.A.2557,9
1221,61,1j5a.A.2041,9
1222,61,1j5a.A.759,9
1223,61,1j5a.A.2044,9
1224,61,1j5a.A.2038,9
1225,61,1j5a.A.2490,9
1226,61,1j5a.A.2555,9
1227,61,1j5a.A.2037,9
1228,61,1j5a.A.2430,9
1229,61,1j5a.A.2561,9
1230,61,1j5a.A.2587,9
1231,61,1j5a.A.2567,9
1232,62,1j7t.A.11,2
1233,62,1j7t.A.12,2
1234,62,1j7t.A.13,2
1235,62,1j7t.A.14,2
1236,62,1j7t.A.15,2
1237,62,1j7t.A.16,2
1238,62,1j7t.A.17,2
1239,62,1j7t.A.18,2
1240,62,1j7t.A.19,2
1241,62,1j7t.A.20,2
1242,62,1j7t.A.21,2
1243,62,1j7t.A.22,2
1244,62,1j7t.B.24,2
1245,62,1j7t.B.25,2
1246,62,1j7t.B.26,2
1247,62,1j7t.B.27,2
1248,62,1j7t.B.28,2
1249,62,1j7t.B.29,2
1250,62,1j7t.B.30,2
1251,62,1j7t.B.31,2
1252,62,1j7t.B.32,2
1253,62,1j7t.B.33,2
1254,63,1j7t.A.10,2
1255,63,1j7t.A.11,2
1256,63,1j7t.A.2,2
1257,63,1j7t.A.3,2
1258,63,1j7t.A.4,2
1259,63,1j7t.A.5,2
1260,63,1j7t.A.6,2
1261,63,1j7t.A.7,2
1262,63,1j7t.A.8,2
1263,63,1j7t.A.9,2
1264,63,1j7t.B.33,2
1265,63,1j7t.B.34,2
1266,63,1j7t.B.35,2
1267,63,1j7t.B.36,2
1268,63,1j7t.B.37,2
1269,63,1j7t.B.38,2
1270,63,1j7t.B.39,2
1271,63,1j7t.B.40,2
1272,63,1j7t.B.41,2
1273,63,1j7t.B.42,2
1274,63,1j7t.B.43,2
1275,63,1j7t.B.44,2
1276,64,1j8g.A.1,20
1277,64,1j8g.A.2,20
1278,64,1j8g.A.3,20
1279,64,1j8g.A.4,20
1280,64,1j8g.A.5,20
1281,64,1j8g.B.11,20
1282,64,1j8g.B.12,20
1283,64,1j8g.B.13,20
1284,64,1j8g.B.14,20
1285,64,1j8g.B.15,20
1286,64,1j8g.B.16,20
1287,64,1j8g.C.21,20
1288,64,1j8g.C.22,20
1289,64,1j8g.C.23,20
1290,64,1j8g.C.24,20
1291,64,1j8g.C.25,20
1292,64,1j8g.D.31,20
1293,64,1j8g.D.32,20
1294,65,1j9h.A.2,3
1295,65,1j9h.B.13,3
1296,65,1j9h.A.1,3
1297,65,1j9h.B.17,3
1298,65,1j9h.A.4,3
1299,65,1j9h.B.12,3
1300,65,1j9h.A.3,3
1301,65,1j9h.A.5,3
1302,65,1j9h.B.15,3
1303,65,1j9h.B.14,3
1304,65,1j9h.B.18,3
1305,65,1j9h.A.6,3
1306,65,1j9h.A.8,3
1307,66,1j9h.B.11,3
1308,66,1j9h.B.13,3
1309,66,1j9h.B.14,3
1310,66,1j9h.A.9,3
1311,66,1j9h.B.12,3
1312,66,1j9h.A.8,3
1313,66,1j9h.A.6,3
1314,66,1j9h.A.5,3
1315,66,1j9h.A.4,3
1316,66,1j9h.B.10,3
1317,66,1j9h.B.15,3
1318,67,1j9h.A.8,3
1319,67,1j9h.A.9,3
1320,67,1j9h.B.10,3
1321,67,1j9h.B.11,3
1322,67,1j9h.B.12,3
1323,67,1j9h.C.19,3
1324,67,1j9h.C.20,3
1325,67,1j9h.C.21,3
1326,67,1j9h.C.22,3
1327,67,1j9h.C.23,3
1328,67,1j9h.C.24,3
1329,67,1j9h.C.26,3
1330,67,1j9h.D.29,3
1331,67,1j9h.D.30,3
1332,67,1j9h.D.31,3
1333,67,1j9h.D.32,3
1334,67,1j9h.D.33,3
1335,67,1j9h.D.35,3
1336,67,1j9h.D.36,3
1337,68,1j9h.C.22,3
1338,68,1j9h.C.24,3
1339,68,1j9h.D.33,3
1340,68,1j9h.D.30,3
1341,68,1j9h.C.26,3
1342,68,1j9h.D.31,3
1343,68,1j9h.D.28,3
1344,68,1j9h.D.29,3
1345,68,1j9h.C.23,3
1346,68,1j9h.D.32,3
1347,68,1j9h.C.27,3
1348,69,1jzy.A.2431,9
1349,69,1jzy.A.2554,9
1350,69,1jzy.A.2043,9
1351,69,1jzy.A.1774,9
1352,69,1jzy.A.1773,9
1353,69,1jzy.A.2590,9
1354,69,1jzy.A.2485,9
1355,69,1jzy.A.2553,9
1356,69,1jzy.A.2429,9
1357,69,1jzy.A.2486,9
1358,69,1jzy.A.2557,9
1359,69,1jzy.A.2565,9
1360,69,1jzy.A.766,9
1361,69,1jzy.A.2039,9
1362,69,1jzy.A.2562,9
1363,69,1jzy.A.2046,9
1364,69,1jzy.A.1772,9
1365,69,1jzy.A.2566,9
1366,69,1jzy.A.2586,9
1367,69,1jzy.A.2044,9
1368,69,1jzy.A.2037,9
1369,69,1jzy.A.2047,9
1370,69,1jzy.A.2430,9
1371,69,1jzy.A.2567,9
1372,69,1jzy.A.2483,9
1373,69,1jzy.A.2041,9
1374,69,1jzy.A.1771,9
1375,69,1jzy.A.2432,9
1376,69,1jzy.A.1775,9
1377,69,1jzy.A.2484,9
1378,69,1jzy.A.2588,9
1379,69,1jzy.A.2040,9
1380,69,1jzy.A.2481,9
1381,69,1jzy.A.2591,9
1382,69,1jzy.A.2038,9
1383,69,1jzy.A.2589,9
1384,69,1jzy.A.2480,9
1385,69,1jzy.A.2482,9
1386,69,1jzy.A.2592,9
1387,69,1jzy.A.2042,9
1388,69,1jzy.A.2555,9
1389,69,1jzy.A.2045,9
1390,69,1jzy.A.2563,9
1391,69,1jzy.A.765,9
1392,69,1jzy.A.2426,9
1393,69,1jzy.A.2561,9
1394,69,1jzy.A.2556,9
1395,69,1jzy.A.2490,9
1396,69,1jzy.A.820,9
1397,69,1jzy.A.2487,9
1398,69,1jzy.A.2532,9
1399,69,1jzy.A.2564,9
1400,69,1jzy.A.764,9
1401,69,1jzy.A.2587,9
1402,70,1jzz.A.2485,9
1403,70,1jzz.A.2481,9
1404,70,1jzz.A.2555,9
1405,70,1jzz.A.2589,9
1406,70,1jzz.A.2562,9
1407,70,1jzz.A.2554,9
1408,70,1jzz.A.2037,9
1409,70,1jzz.A.2432,9
1410,70,1jzz.A.2568,9
1411,70,1jzz.A.2484,9
1412,70,1jzz.A.2565,9
1413,70,1jzz.A.2039,9
1414,70,1jzz.A.2588,9
1415,70,1jzz.A.2046,9
1416,70,1jzz.A.2567,9
1417,70,1jzz.A.820,9
1418,70,1jzz.A.1772,9
1419,70,1jzz.A.766,9
1420,70,1jzz.A.761,9
1421,70,1jzz.A.2483,9
1422,70,1jzz.A.2561,9
1423,70,1jzz.A.1775,9
1424,70,1jzz.A.2557,9
1425,70,1jzz.A.2556,9
1426,70,1jzz.A.2043,9
1427,70,1jzz.A.2587,9
1428,70,1jzz.A.1773,9
1429,70,1jzz.A.1771,9
1430,70,1jzz.A.2564,9
1431,70,1jzz.A.2425,9
1432,70,1jzz.A.2553,9
1433,70,1jzz.A.2429,9
1434,70,1jzz.A.2431,9
1435,70,1jzz.A.2566,9
1436,70,1jzz.A.759,9
1437,70,1jzz.A.2490,9
1438,70,1jzz.A.2045,9
1439,70,1jzz.A.2040,9
1440,70,1jzz.A.2042,9
1441,70,1jzz.A.758,9
1442,70,1jzz.A.2480,9
1443,70,1jzz.A.2591,9
1444,70,1jzz.A.2427,9
1445,70,1jzz.A.2482,9
1446,70,1jzz.A.1774,9
1447,70,1jzz.A.765,9
1448,70,1jzz.A.2486,9
1449,70,1jzz.A.2044,9
1450,70,1jzz.A.2590,9
1451,70,1jzz.A.763,9
1452,70,1jzz.A.2430,9
1453,70,1jzz.A.2047,9
1454,70,1jzz.A.2041,9
1455,70,1jzz.A.2563,9
1456,70,1jzz.A.757,9
1457,70,1jzz.A.2585,9
1458,70,1jzz.A.2426,9
1459,70,1jzz.A.764,9
1460,70,1jzz.A.2592,9
1461,70,1jzz.A.2532,9
1462,70,1jzz.A.1997,9
1463,70,1jzz.A.2038,9
1464,70,1jzz.A.2586,9
1465,70,1jzz.A.760,9
1466,70,1jzz.A.2487,9
1467,71,1k01.A.2426,22
1468,71,1k01.A.2484,22
1469,71,1k01.A.2043,22
1470,71,1k01.A.2492,22
1471,71,1k01.A.2427,22
1472,71,1k01.A.820,22
1473,71,1k01.A.2570,22
1474,71,1k01.A.2483,22
1475,71,1k01.A.2045,22
1476,71,1k01.A.2479,22
1477,71,1k01.A.1773,22
1478,71,1k01.A.2425,22
1479,71,1k01.A.2486,22
1480,71,1k01.A.2482,22
1481,71,1k01.A.2579,22
1482,71,1k01.A.2583,22
1483,71,1k01.A.2428,22
1484,71,1k01.A.2429,22
1485,71,1k01.A.2046,22
1486,71,1k01.A.2048,22
1487,71,1k01.A.2566,22
1488,71,1k01.A.2487,22
1489,71,1k01.A.2481,22
1490,71,1k01.A.2485,22
1491,71,1k01.A.2047,22
1492,71,1k01.A.2478,22
1493,71,1k01.A.2042,22
1494,71,1k01.A.2424,22
1495,71,1k01.A.2044,22
1496,71,1k01.A.2588,22
1497,71,1k01.A.2561,22
1498,71,1k01.A.2551,22
1499,71,1k01.A.2562,22
1500,71,1k01.A.2532,22
1501,71,1k01.A.2571,22
1502,71,1k01.A.2563,22
1503,71,1k01.A.2564,22
1504,71,1k01.A.2480,22
1505,71,1k01.A.2550,22
1506,71,1k01.A.2432,22
1507,71,1k01.A.2565,22
1508,71,1k01.A.2580,22
1509,71,1k01.A.2589,22
1510,71,1k01.A.2433,22
1511,71,1k01.A.2434,22
1512,71,1k01.A.2431,22
1513,71,1k01.A.2553,22
1514,71,1k01.A.2430,22
1515,71,1k01.A.2582,22
1516,71,1k01.A.2477,22
1517,71,1k01.A.2549,22
1518,71,1k01.A.2552,22
1519,71,1k01.A.2581,22
1520,71,1k01.A.2590,22
1521,72,1kc8.A.2635,8
1522,72,1kc8.A.2637,8
1523,72,1kc8.A.2638,8
1524,72,1kc8.A.2006,8
1525,72,1kc8.A.2633,8
1526,72,1kc8.A.2630,8
1527,72,1kc8.A.2008,8
1528,72,1kc8.A.2631,8
1529,72,1kc8.A.2285,8
1530,72,1kc8.A.2627,8
1531,72,1kc8.A.2286,8
1532,72,1kc8.A.2005,8
1533,72,1kc8.A.2625,8
1534,72,1kc8.A.2288,8
1535,72,1kc8.A.2628,8
1536,72,1kc8.A.2007,8
1537,72,1kc8.A.2289,8
1538,72,1kc8.A.2634,8
1539,72,1kc8.A.2629,8
1540,72,1kc8.A.2287,8
1541,72,1kc8.A.2009,8
1542,72,1kc8.A.1054,8
1543,72,1kc8.A.2639,8
1544,72,1kc8.A.2626,8
1545,72,1kc8.A.2282,8
1546,72,1kc8.A.2309,8
1547,72,1kc8.A.2284,8
1548,72,1kc8.A.2283,8
1549,72,1kc8.A.1974,8
1550,72,1kc8.A.2636,8
1551,73,1kc8.A.1838,8
1552,73,1kc8.A.2635,8
1553,73,1kc8.A.923,8
1554,73,1kc8.A.2105,8
1555,73,1kc8.A.2474,8
1556,73,1kc8.A.2484,8
1557,73,1kc8.A.2485,8
1558,73,1kc8.A.2537,8
1559,73,1kc8.A.2633,8
1560,73,1kc8.A.2108,8
1561,73,1kc8.A.2106,8
1562,73,1kc8.A.2630,8
1563,73,1kc8.A.2481,8
1564,73,1kc8.A.2486,8
1565,73,1kc8.A.2113,8
1566,73,1kc8.A.2111,8
1567,73,1kc8.A.2473,8
1568,73,1kc8.A.2535,8
1569,73,1kc8.A.2472,8
1570,73,1kc8.A.2620,8
1571,73,1kc8.A.2628,8
1572,73,1kc8.A.2536,8
1573,73,1kc8.A.2104,8
1574,73,1kc8.A.2618,8
1575,73,1kc8.A.2103,8
1576,73,1kc8.A.2487,8
1577,73,1kc8.A.2538,8
1578,73,1kc8.A.2634,8
1579,73,1kc8.A.2488,8
1580,73,1kc8.A.2619,8
1581,73,1kc8.A.2482,8
1582,73,1kc8.A.2621,8
1583,73,1kc8.A.2629,8
1584,73,1kc8.A.2471,8
1585,73,1kc8.A.2102,8
1586,73,1kc8.A.2483,8
1587,73,1kc8.A.2622,8
1588,73,1kc8.A.2480,8
1589,73,1kc8.A.2479,8
1590,73,1kc8.A.2475,8
1591,73,1kc8.A.2476,8
1592,73,1kc8.A.2101,8
1593,73,1kc8.A.2107,8
1594,73,1kc8.A.2636,8
1595,73,1kc8.A.2112,8
1596,73,1kc8.A.2632,8
1597,74,1koc.A.10,33
1598,74,1koc.A.11,33
1599,74,1koc.A.12,33
1600,74,1koc.A.13,33
1601,74,1koc.A.14,33
1602,74,1koc.A.15,33
1603,74,1koc.A.7,33
1604,74,1koc.A.8,33
1605,74,1koc.A.9,33
1606,74,1koc.B.27,33
1607,74,1koc.B.28,33
1608,74,1koc.B.29,33
1609,74,1koc.B.30,33
1610,74,1koc.B.31,33
1611,74,1koc.B.32,33
1612,74,1koc.B.33,33
1613,74,1koc.B.34,33
1614,74,1koc.B.35,33
1615,74,1koc.B.36,33
1616,74,1koc.B.37,33
1617,74,1koc.B.38,33
1618,75,1kqs.3.74,25
1619,75,1kqs.0.2543,25
1620,75,1kqs.0.2617,25
1621,75,1kqs.0.2481,25
1622,75,1kqs.0.2487,25
1623,75,1kqs.0.2490,25
1624,75,1kqs.0.2645,25
1625,75,1kqs.0.2626,25
1626,75,1kqs.4.74,25
1627,75,1kqs.0.2620,25
1628,75,1kqs.0.2103,25
1629,75,1kqs.0.2644,25
1630,75,1kqs.0.2641,25
1631,75,1kqs.0.2104,25
1632,75,1kqs.0.2615,25
1633,75,1kqs.0.2537,25
1634,75,1kqs.0.2539,25
1635,75,1kqs.0.2587,25
1636,75,1kqs.0.2609,25
1637,75,1kqs.0.2540,25
1638,75,1kqs.0.2624,25
1639,75,1kqs.0.2482,25
1640,75,1kqs.0.2606,25
1641,75,1kqs.0.2489,25
1642,75,1kqs.0.2611,25
1643,75,1kqs.0.1979,25
1644,75,1kqs.0.2618,25
1645,75,1kqs.0.2547,25
1646,75,1kqs.0.2100,25
1647,75,1kqs.0.2541,25
1648,75,1kqs.0.2619,25
1649,75,1kqs.4.75,25
1650,75,1kqs.0.2542,25
1651,75,1kqs.0.2484,25
1652,75,1kqs.0.2101,25
1653,75,1kqs.0.2485,25
1654,75,1kqs.0.2621,25
1655,75,1kqs.0.2586,25
1656,75,1kqs.0.2622,25
1657,75,1kqs.0.2486,25
1658,75,1kqs.0.2538,25
1659,75,1kqs.0.2483,25
1660,75,1kqs.0.2544,25
1661,75,1kqs.0.2639,25
1662,75,1kqs.0.2488,25
1663,75,1kqs.4.76,25
1664,75,1kqs.0.2640,25
1665,75,1kqs.0.2638,25
1666,75,1kqs.0.2589,25
1667,75,1kqs.0.2607,25
1668,75,1kqs.0.2610,25
1669,75,1kqs.0.2616,25
1670,75,1kqs.3.75,25
1671,75,1kqs.0.2284,25
1672,75,1kqs.0.2536,25
1673,75,1kqs.0.2102,25
1674,75,1kqs.0.2612,25
1675,75,1kqs.0.2608,25
1676,75,1kqs.0.2533,25
1677,75,1kqs.0.2637,25
1678,75,1kqs.0.2590,25
1679,75,1kqs.3.76,25
1680,75,1kqs.0.900,25
1681,75,1kqs.0.2646,25
1682,75,1kqs.0.1838,25
1683,75,1kqs.0.2625,25
1684,75,1kqs.0.2588,25
1685,76,1l9a.B.237,14
1686,76,1l9a.B.239,14
1687,76,1l9a.B.238,14
1688,76,1l9a.B.115,14
1689,76,1l9a.B.112,14
1690,76,1l9a.B.113,14
1691,76,1l9a.B.236,14
1692,76,1l9a.B.235,14
1693,76,1l9a.B.114,14
1694,77,1lc4.B.29,2
1695,77,1lc4.A.17,2
1696,77,1lc4.B.31,2
1697,77,1lc4.B.28,2
1698,77,1lc4.A.22,2
1699,77,1lc4.A.14,2
1700,77,1lc4.A.15,2
1701,77,1lc4.A.20,2
1702,77,1lc4.A.18,2
1703,77,1lc4.A.16,2
1704,77,1lc4.B.27,2
1705,77,1lc4.B.32,2
1706,77,1lc4.B.26,2
1707,77,1lc4.B.34,2
1708,77,1lc4.B.33,2
1709,77,1lc4.A.21,2
1710,77,1lc4.B.30,2
1711,77,1lc4.A.19,2
1712,77,1lc4.A.23,2
1713,78,1lc4.A.10,2
1714,78,1lc4.A.5,2
1715,78,1lc4.A.11,2
1716,78,1lc4.B.44,2
1717,78,1lc4.A.8,2
1718,78,1lc4.B.42,2
1719,78,1lc4.A.7,2
1720,78,1lc4.B.39,2
1721,78,1lc4.B.41,2
1722,78,1lc4.B.43,2
1723,78,1lc4.A.9,2
1724,78,1lc4.A.4,2
1725,78,1lc4.A.3,2
1726,78,1lc4.B.40,2
1727,78,1lc4.B.45,2
1728,78,1lc4.B.37,2
1729,78,1lc4.B.38,2
1730,78,1lc4.A.6,2
1731,78,1lc4.B.46,2
1732,79,1lnt.A.12,3
1733,79,1lnt.A.8,3
1734,79,1lnt.A.10,3
1735,79,1lnt.B.17,3
1736,79,1lnt.B.13,3
1737,79,1lnt.B.14,3
1738,79,1lnt.B.16,3
1739,79,1lnt.A.9,3
1740,79,1lnt.B.15,3
1741,80,1lnt.A.1,3
1742,80,1lnt.A.2,3
1743,80,1lnt.A.3,3
1744,80,1lnt.A.4,3
1745,80,1lnt.A.5,3
1746,80,1lnt.A.6,3
1747,80,1lnt.B.19,3
1748,80,1lnt.B.20,3
1749,80,1lnt.B.21,3
1750,80,1lnt.B.23,3
1751,80,1lnt.B.24,3
1752,81,1m1k.A.2618,9
1753,81,1m1k.A.2540,9
1754,81,1m1k.A.2611,9
1755,81,1m1k.A.2542,9
1756,81,1m1k.A.2648,9
1757,81,1m1k.A.2103,9
1758,81,1m1k.A.838,9
1759,81,1m1k.A.843,9
1760,81,1m1k.A.2097,9
1761,81,1m1k.A.2096,9
1762,81,1m1k.A.840,9
1763,81,1m1k.A.2485,9
1764,81,1m1k.A.2102,9
1765,81,1m1k.A.2101,9
1766,81,1m1k.A.2643,9
1767,81,1m1k.A.841,9
1768,81,1m1k.A.839,9
1769,81,1m1k.A.846,9
1770,81,1m1k.A.2536,9
1771,81,1m1k.A.2098,9
1772,81,1m1k.A.2538,9
1773,81,1m1k.A.2622,9
1774,81,1m1k.A.2104,9
1775,81,1m1k.A.2539,9
1776,81,1m1k.A.837,9
1777,81,1m1k.A.2541,9
1778,81,1m1k.A.2099,9
1779,81,1m1k.A.900,9
1780,81,1m1k.A.2100,9
1781,81,1m1k.A.2645,9
1782,81,1m1k.A.2646,9
1783,81,1m1k.A.2486,9
1784,81,1m1k.A.2055,9
1785,81,1m1k.A.2642,9
1786,81,1m1k.A.2644,9
1787,81,1m1k.A.2537,9
1788,81,1m1k.A.2105,9
